date,state,total
24/9/2022,Pulau Pinang,39
25/9/2022,Pulau Pinang,21
26/9/2022,Pulau Pinang,32
27/9/2022,Pulau Pinang,96
28/9/2022,Pulau Pinang,37
29/9/2022,Pulau Pinang,97
30/9/2022,Pulau Pinang,39
1/10/2022,Pulau Pinang,39
2/10/2022,Pulau Pinang,62
3/10/2022,Pulau Pinang,53
4/10/2022,Pulau Pinang,48
5/10/2022,Pulau Pinang,89
6/10/2022,Pulau Pinang,47
7/10/2022,Pulau Pinang,46
8/10/2022,Pulau Pinang,67
9/10/2022,Pulau Pinang,37
10/10/2022,Pulau Pinang,12
11/10/2022,Pulau Pinang,25
12/10/2022,Pulau Pinang,22
13/10/2022,Pulau Pinang,69
14/10/2022,Pulau Pinang,60
15/10/2022,Pulau Pinang,26
16/10/2022,Pulau Pinang,32
17/10/2022,Pulau Pinang,23
18/10/2022,Pulau Pinang,79
19/10/2022,Pulau Pinang,72
20/10/2022,Pulau Pinang,92
21/10/2022,Pulau Pinang,90
22/10/2022,Pulau Pinang,28
23/10/2022,Pulau Pinang,13
24/10/2022,Pulau Pinang,5
25/10/2022,Pulau Pinang,27
26/10/2022,Pulau Pinang,40
27/10/2022,Pulau Pinang,60
28/10/2022,Pulau Pinang,64
29/10/2022,Pulau Pinang,17
30/10/2022,Pulau Pinang,15
31/10/2022,Pulau Pinang,36
1/11/2022,Pulau Pinang,68
2/11/2022,Pulau Pinang,43
3/11/2022,Pulau Pinang,81
4/11/2022,Pulau Pinang,53
5/11/2022,Pulau Pinang,20
6/11/2022,Pulau Pinang,27
7/11/2022,Pulau Pinang,77
8/11/2022,Pulau Pinang,42
9/11/2022,Pulau Pinang,50
10/11/2022,Pulau Pinang,51
11/11/2022,Pulau Pinang,94
12/11/2022,Pulau Pinang,41
13/11/2022,Pulau Pinang,51
14/11/2022,Pulau Pinang,72
15/11/2022,Pulau Pinang,102
16/11/2022,Pulau Pinang,57
17/11/2022,Pulau Pinang,57
18/11/2022,Pulau Pinang,16
19/11/2022,Pulau Pinang,3
20/11/2022,Pulau Pinang,4
21/11/2022,Pulau Pinang,40
22/11/2022,Pulau Pinang,33
23/11/2022,Pulau Pinang,40
24/11/2022,Pulau Pinang,69
25/11/2022,Pulau Pinang,38
26/11/2022,Pulau Pinang,40
27/11/2022,Pulau Pinang,24
28/11/2022,Pulau Pinang,16
29/11/2022,Pulau Pinang,38
30/11/2022,Pulau Pinang,76
1/12/2022,Pulau Pinang,55
2/12/2022,Pulau Pinang,44
3/12/2022,Pulau Pinang,25
4/12/2022,Pulau Pinang,32
5/12/2022,Pulau Pinang,31
6/12/2022,Pulau Pinang,55
7/12/2022,Pulau Pinang,50
8/12/2022,Pulau Pinang,52
9/12/2022,Pulau Pinang,59
10/12/2022,Pulau Pinang,52
11/12/2022,Pulau Pinang,25
12/12/2022,Pulau Pinang,41
13/12/2022,Pulau Pinang,65
14/12/2022,Pulau Pinang,46
15/12/2022,Pulau Pinang,80
16/12/2022,Pulau Pinang,65
17/12/2022,Pulau Pinang,34
18/12/2022,Pulau Pinang,6
19/12/2022,Pulau Pinang,61
20/12/2022,Pulau Pinang,54
21/12/2022,Pulau Pinang,27
22/12/2022,Pulau Pinang,85
23/12/2022,Pulau Pinang,41
24/12/2022,Pulau Pinang,11
25/12/2022,Pulau Pinang,4
26/12/2022,Pulau Pinang,15
27/12/2022,Pulau Pinang,20
28/12/2022,Pulau Pinang,35
29/12/2022,Pulau Pinang,47
30/12/2022,Pulau Pinang,31
31/12/2022,Pulau Pinang,21
1/1/2023,Pulau Pinang,1
2/1/2023,Pulau Pinang,9
3/1/2023,Pulau Pinang,32
4/1/2023,Pulau Pinang,27
5/1/2023,Pulau Pinang,61
6/1/2023,Pulau Pinang,59
7/1/2023,Pulau Pinang,44
8/1/2023,Pulau Pinang,20
9/1/2023,Pulau Pinang,29
10/1/2023,Pulau Pinang,61
11/1/2023,Pulau Pinang,44
12/1/2023,Pulau Pinang,41
13/1/2023,Pulau Pinang,45
14/1/2023,Pulau Pinang,22
15/1/2023,Pulau Pinang,13
16/1/2023,Pulau Pinang,19
17/1/2023,Pulau Pinang,48
18/1/2023,Pulau Pinang,35
19/1/2023,Pulau Pinang,47
20/1/2023,Pulau Pinang,28
21/1/2023,Pulau Pinang,8
22/1/2023,Pulau Pinang,3
23/1/2023,Pulau Pinang,7
24/1/2023,Pulau Pinang,23
25/1/2023,Pulau Pinang,29
26/1/2023,Pulau Pinang,28
27/1/2023,Pulau Pinang,36
28/1/2023,Pulau Pinang,29
29/1/2023,Pulau Pinang,17
30/1/2023,Pulau Pinang,22
31/1/2023,Pulau Pinang,49
1/2/2023,Pulau Pinang,35
2/2/2023,Pulau Pinang,101
3/2/2023,Pulau Pinang,43
4/2/2023,Pulau Pinang,7
5/2/2023,Pulau Pinang,4
6/2/2023,Pulau Pinang,7
7/2/2023,Pulau Pinang,81
8/2/2023,Pulau Pinang,71
9/2/2023,Pulau Pinang,78
10/2/2023,Pulau Pinang,43
11/2/2023,Pulau Pinang,53
12/2/2023,Pulau Pinang,34
13/2/2023,Pulau Pinang,31
14/2/2023,Pulau Pinang,44
15/2/2023,Pulau Pinang,27
16/2/2023,Pulau Pinang,77
17/2/2023,Pulau Pinang,79
18/2/2023,Pulau Pinang,44
19/2/2023,Pulau Pinang,53
20/2/2023,Pulau Pinang,53
21/2/2023,Pulau Pinang,44
22/2/2023,Pulau Pinang,64
23/2/2023,Pulau Pinang,52
24/2/2023,Pulau Pinang,105
25/2/2023,Pulau Pinang,31
26/2/2023,Pulau Pinang,21
27/2/2023,Pulau Pinang,37
28/2/2023,Pulau Pinang,43
1/3/2023,Pulau Pinang,63
2/3/2023,Pulau Pinang,75
3/3/2023,Pulau Pinang,67
4/3/2023,Pulau Pinang,33
5/3/2023,Pulau Pinang,19
6/3/2023,Pulau Pinang,28
7/3/2023,Pulau Pinang,38
8/3/2023,Pulau Pinang,49
9/3/2023,Pulau Pinang,48
10/3/2023,Pulau Pinang,61
11/3/2023,Pulau Pinang,19
12/3/2023,Pulau Pinang,35
13/3/2023,Pulau Pinang,42
14/3/2023,Pulau Pinang,63
15/3/2023,Pulau Pinang,26
16/3/2023,Pulau Pinang,39
17/3/2023,Pulau Pinang,46
18/3/2023,Pulau Pinang,105
19/3/2023,Pulau Pinang,21
20/3/2023,Pulau Pinang,32
21/3/2023,Pulau Pinang,79
22/3/2023,Pulau Pinang,104
23/3/2023,Pulau Pinang,44
24/3/2023,Pulau Pinang,52
25/3/2023,Pulau Pinang,26
26/3/2023,Pulau Pinang,16
27/3/2023,Pulau Pinang,37
28/3/2023,Pulau Pinang,37
29/3/2023,Pulau Pinang,49
30/3/2023,Pulau Pinang,46
31/3/2023,Pulau Pinang,54
1/4/2023,Pulau Pinang,29
2/4/2023,Pulau Pinang,7
3/4/2023,Pulau Pinang,33
4/4/2023,Pulau Pinang,58
5/4/2023,Pulau Pinang,64
6/4/2023,Pulau Pinang,70
7/4/2023,Pulau Pinang,42
8/4/2023,Pulau Pinang,31
9/4/2023,Pulau Pinang,11
10/4/2023,Pulau Pinang,63
11/4/2023,Pulau Pinang,47
12/4/2023,Pulau Pinang,38
13/4/2023,Pulau Pinang,47
14/4/2023,Pulau Pinang,30
15/4/2023,Pulau Pinang,9
16/4/2023,Pulau Pinang,17
17/4/2023,Pulau Pinang,45
18/4/2023,Pulau Pinang,46
19/4/2023,Pulau Pinang,20
20/4/2023,Pulau Pinang,33
21/4/2023,Pulau Pinang,4
22/4/2023,Pulau Pinang,2
23/4/2023,Pulau Pinang,5
24/4/2023,Pulau Pinang,6
25/4/2023,Pulau Pinang,22
26/4/2023,Pulau Pinang,24
27/4/2023,Pulau Pinang,31
28/4/2023,Pulau Pinang,44
29/4/2023,Pulau Pinang,51
30/4/2023,Pulau Pinang,15
1/5/2023,Pulau Pinang,9
2/5/2023,Pulau Pinang,33
3/5/2023,Pulau Pinang,18
4/5/2023,Pulau Pinang,33
5/5/2023,Pulau Pinang,55
6/5/2023,Pulau Pinang,12
7/5/2023,Pulau Pinang,2
8/5/2023,Pulau Pinang,42
9/5/2023,Pulau Pinang,38
10/5/2023,Pulau Pinang,20
11/5/2023,Pulau Pinang,53
12/5/2023,Pulau Pinang,27
13/5/2023,Pulau Pinang,31
14/5/2023,Pulau Pinang,29
15/5/2023,Pulau Pinang,19
16/5/2023,Pulau Pinang,21
17/5/2023,Pulau Pinang,48
18/5/2023,Pulau Pinang,38
19/5/2023,Pulau Pinang,31
20/5/2023,Pulau Pinang,32
21/5/2023,Pulau Pinang,20
22/5/2023,Pulau Pinang,29
23/5/2023,Pulau Pinang,30
24/5/2023,Pulau Pinang,46
25/5/2023,Pulau Pinang,61
26/5/2023,Pulau Pinang,16
27/5/2023,Pulau Pinang,35
28/5/2023,Pulau Pinang,5
29/5/2023,Pulau Pinang,21
30/5/2023,Pulau Pinang,33
31/5/2023,Pulau Pinang,22
1/6/2023,Pulau Pinang,39
2/6/2023,Pulau Pinang,29
3/6/2023,Pulau Pinang,46
4/6/2023,Pulau Pinang,5
5/6/2023,Pulau Pinang,7
6/6/2023,Pulau Pinang,30
7/6/2023,Pulau Pinang,28
8/6/2023,Pulau Pinang,52
9/6/2023,Pulau Pinang,19
10/6/2023,Pulau Pinang,41
11/6/2023,Pulau Pinang,16
12/6/2023,Pulau Pinang,28
13/6/2023,Pulau Pinang,35
14/6/2023,Pulau Pinang,63
15/6/2023,Pulau Pinang,84
16/6/2023,Pulau Pinang,104
17/6/2023,Pulau Pinang,70
18/6/2023,Pulau Pinang,34
19/6/2023,Pulau Pinang,23
20/6/2023,Pulau Pinang,78
21/6/2023,Pulau Pinang,101
22/6/2023,Pulau Pinang,65
23/6/2023,Pulau Pinang,31
24/6/2023,Pulau Pinang,31
25/6/2023,Pulau Pinang,82
26/6/2023,Pulau Pinang,105
27/6/2023,Pulau Pinang,53
28/6/2023,Pulau Pinang,32
29/6/2023,Pulau Pinang,6
30/6/2023,Pulau Pinang,9
1/7/2023,Pulau Pinang,9
2/7/2023,Pulau Pinang,3
3/7/2023,Pulau Pinang,34
4/7/2023,Pulau Pinang,46
5/7/2023,Pulau Pinang,34
6/7/2023,Pulau Pinang,43
7/7/2023,Pulau Pinang,36
8/7/2023,Pulau Pinang,9
9/7/2023,Pulau Pinang,25
10/7/2023,Pulau Pinang,43
11/7/2023,Pulau Pinang,53
12/7/2023,Pulau Pinang,22
13/7/2023,Pulau Pinang,42
14/7/2023,Pulau Pinang,45
15/7/2023,Pulau Pinang,38
16/7/2023,Pulau Pinang,6
17/7/2023,Pulau Pinang,45
18/7/2023,Pulau Pinang,48
19/7/2023,Pulau Pinang,9
20/7/2023,Pulau Pinang,59
21/7/2023,Pulau Pinang,34
22/7/2023,Pulau Pinang,20
23/7/2023,Pulau Pinang,61
24/7/2023,Pulau Pinang,54
25/7/2023,Pulau Pinang,28
26/7/2023,Pulau Pinang,55
27/7/2023,Pulau Pinang,105
28/7/2023,Pulau Pinang,39
29/7/2023,Pulau Pinang,27
30/7/2023,Pulau Pinang,5
31/7/2023,Pulau Pinang,39
1/8/2023,Pulau Pinang,37
2/8/2023,Pulau Pinang,51
3/8/2023,Pulau Pinang,44
4/8/2023,Pulau Pinang,57
5/8/2023,Pulau Pinang,21
6/8/2023,Pulau Pinang,75
7/8/2023,Pulau Pinang,29
8/8/2023,Pulau Pinang,34
9/8/2023,Pulau Pinang,37
10/8/2023,Pulau Pinang,50
11/8/2023,Pulau Pinang,74
12/8/2023,Pulau Pinang,41
13/8/2023,Pulau Pinang,8
14/8/2023,Pulau Pinang,31
15/8/2023,Pulau Pinang,30
16/8/2023,Pulau Pinang,45
17/8/2023,Pulau Pinang,52
18/8/2023,Pulau Pinang,25
19/8/2023,Pulau Pinang,24
20/8/2023,Pulau Pinang,32
21/8/2023,Pulau Pinang,38
22/8/2023,Pulau Pinang,41
23/8/2023,Pulau Pinang,36
24/8/2023,Pulau Pinang,52
25/8/2023,Pulau Pinang,28
26/8/2023,Pulau Pinang,13
27/8/2023,Pulau Pinang,2
28/8/2023,Pulau Pinang,20
29/8/2023,Pulau Pinang,34
30/8/2023,Pulau Pinang,40
31/8/2023,Pulau Pinang,4
1/9/2023,Pulau Pinang,23
2/9/2023,Pulau Pinang,13
3/9/2023,Pulau Pinang,3
4/9/2023,Pulau Pinang,14
5/9/2023,Pulau Pinang,17
6/9/2023,Pulau Pinang,39
7/9/2023,Pulau Pinang,55
8/9/2023,Pulau Pinang,73
9/9/2023,Pulau Pinang,25
10/9/2023,Pulau Pinang,12
11/9/2023,Pulau Pinang,64
12/9/2023,Pulau Pinang,20
13/9/2023,Pulau Pinang,42
14/9/2023,Pulau Pinang,51
15/9/2023,Pulau Pinang,34
16/9/2023,Pulau Pinang,7
17/9/2023,Pulau Pinang,4
18/9/2023,Pulau Pinang,25
19/9/2023,Pulau Pinang,17
20/9/2023,Pulau Pinang,28
21/9/2023,Pulau Pinang,38
22/9/2023,Pulau Pinang,26
23/9/2023,Pulau Pinang,24
24/9/2023,Pulau Pinang,3
25/9/2023,Pulau Pinang,21
26/9/2023,Pulau Pinang,31
27/9/2023,Pulau Pinang,32
28/9/2023,Pulau Pinang,13
29/9/2023,Pulau Pinang,56
30/9/2023,Pulau Pinang,15
1/10/2023,Pulau Pinang,7
2/10/2023,Pulau Pinang,25
3/10/2023,Pulau Pinang,30
4/10/2023,Pulau Pinang,40
5/10/2023,Pulau Pinang,69
6/10/2023,Pulau Pinang,30
7/10/2023,Pulau Pinang,19
8/10/2023,Pulau Pinang,57
9/10/2023,Pulau Pinang,33
10/10/2023,Pulau Pinang,38
11/10/2023,Pulau Pinang,35
12/10/2023,Pulau Pinang,74
13/10/2023,Pulau Pinang,34
14/10/2023,Pulau Pinang,20
15/10/2023,Pulau Pinang,11
16/10/2023,Pulau Pinang,26
17/10/2023,Pulau Pinang,35
18/10/2023,Pulau Pinang,41
19/10/2023,Pulau Pinang,52
20/10/2023,Pulau Pinang,39
21/10/2023,Pulau Pinang,25
22/10/2023,Pulau Pinang,9
23/10/2023,Pulau Pinang,21
24/10/2023,Pulau Pinang,34
25/10/2023,Pulau Pinang,27
26/10/2023,Pulau Pinang,77
27/10/2023,Pulau Pinang,43
28/10/2023,Pulau Pinang,21
29/10/2023,Pulau Pinang,13
30/10/2023,Pulau Pinang,27
31/10/2023,Pulau Pinang,43
1/11/2023,Pulau Pinang,84
2/11/2023,Pulau Pinang,100
3/11/2023,Pulau Pinang,45
4/11/2023,Pulau Pinang,21
5/11/2023,Pulau Pinang,13
6/11/2023,Pulau Pinang,37
7/11/2023,Pulau Pinang,64
8/11/2023,Pulau Pinang,61
9/11/2023,Pulau Pinang,49
10/11/2023,Pulau Pinang,31
11/11/2023,Pulau Pinang,19
12/11/2023,Pulau Pinang,2
13/11/2023,Pulau Pinang,7
14/11/2023,Pulau Pinang,21
15/11/2023,Pulau Pinang,44
16/11/2023,Pulau Pinang,37
17/11/2023,Pulau Pinang,17
18/11/2023,Pulau Pinang,30
19/11/2023,Pulau Pinang,33
20/11/2023,Pulau Pinang,41
21/11/2023,Pulau Pinang,40
22/11/2023,Pulau Pinang,72
23/11/2023,Pulau Pinang,60
24/11/2023,Pulau Pinang,23
25/11/2023,Pulau Pinang,18
26/11/2023,Pulau Pinang,9
27/11/2023,Pulau Pinang,37
28/11/2023,Pulau Pinang,56
29/11/2023,Pulau Pinang,37
30/11/2023,Pulau Pinang,70
1/12/2023,Pulau Pinang,54
2/12/2023,Pulau Pinang,19
3/12/2023,Pulau Pinang,16
4/12/2023,Pulau Pinang,49
5/12/2023,Pulau Pinang,54
6/12/2023,Pulau Pinang,68
7/12/2023,Pulau Pinang,72
8/12/2023,Pulau Pinang,41
9/12/2023,Pulau Pinang,34
10/12/2023,Pulau Pinang,21
11/12/2023,Pulau Pinang,63
12/12/2023,Pulau Pinang,52
13/12/2023,Pulau Pinang,76
14/12/2023,Pulau Pinang,80
15/12/2023,Pulau Pinang,73
16/12/2023,Pulau Pinang,43
17/12/2023,Pulau Pinang,20
18/12/2023,Pulau Pinang,62
19/12/2023,Pulau Pinang,44
20/12/2023,Pulau Pinang,61
21/12/2023,Pulau Pinang,85
22/12/2023,Pulau Pinang,54
23/12/2023,Pulau Pinang,42
24/12/2023,Pulau Pinang,24
25/12/2023,Pulau Pinang,13
26/12/2023,Pulau Pinang,94
27/12/2023,Pulau Pinang,105
28/12/2023,Pulau Pinang,95
29/12/2023,Pulau Pinang,88
30/12/2023,Pulau Pinang,56
31/12/2023,Pulau Pinang,38
1/1/2024,Pulau Pinang,3
2/1/2024,Pulau Pinang,37
3/1/2024,Pulau Pinang,42
4/1/2024,Pulau Pinang,57
5/1/2024,Pulau Pinang,50
6/1/2024,Pulau Pinang,19
7/1/2024,Pulau Pinang,6
8/1/2024,Pulau Pinang,76
9/1/2024,Pulau Pinang,65
10/1/2024,Pulau Pinang,18
11/1/2024,Pulau Pinang,19
12/1/2024,Pulau Pinang,28
13/1/2024,Pulau Pinang,15
14/1/2024,Pulau Pinang,29
15/1/2024,Pulau Pinang,124
16/1/2024,Pulau Pinang,33
17/1/2024,Pulau Pinang,71
18/1/2024,Pulau Pinang,60
19/1/2024,Pulau Pinang,68
20/1/2024,Pulau Pinang,45
21/1/2024,Pulau Pinang,4
22/1/2024,Pulau Pinang,56
23/1/2024,Pulau Pinang,36
24/1/2024,Pulau Pinang,30
25/1/2024,Pulau Pinang,7
26/1/2024,Pulau Pinang,18
27/1/2024,Pulau Pinang,8
28/1/2024,Pulau Pinang,10
29/1/2024,Pulau Pinang,40
30/1/2024,Pulau Pinang,45
31/1/2024,Pulau Pinang,31
1/2/2024,Pulau Pinang,38
2/2/2024,Pulau Pinang,33
3/2/2024,Pulau Pinang,14
4/2/2024,Pulau Pinang,14
5/2/2024,Pulau Pinang,24
6/2/2024,Pulau Pinang,33
7/2/2024,Pulau Pinang,43
8/2/2024,Pulau Pinang,39
9/2/2024,Pulau Pinang,15
10/2/2024,Pulau Pinang,2
11/2/2024,Pulau Pinang,2
12/2/2024,Pulau Pinang,4
13/2/2024,Pulau Pinang,35
14/2/2024,Pulau Pinang,46
15/2/2024,Pulau Pinang,26
16/2/2024,Pulau Pinang,42
17/2/2024,Pulau Pinang,8
18/2/2024,Pulau Pinang,7
19/2/2024,Pulau Pinang,15
20/2/2024,Pulau Pinang,21
21/2/2024,Pulau Pinang,27
22/2/2024,Pulau Pinang,74
23/2/2024,Pulau Pinang,38
24/2/2024,Pulau Pinang,10
25/2/2024,Pulau Pinang,7
26/2/2024,Pulau Pinang,16
27/2/2024,Pulau Pinang,48
28/2/2024,Pulau Pinang,93
29/2/2024,Pulau Pinang,104
1/3/2024,Pulau Pinang,17
2/3/2024,Pulau Pinang,8
3/3/2024,Pulau Pinang,8
4/3/2024,Pulau Pinang,68
5/3/2024,Pulau Pinang,41
6/3/2024,Pulau Pinang,32
7/3/2024,Pulau Pinang,47
8/3/2024,Pulau Pinang,50
9/3/2024,Pulau Pinang,29
10/3/2024,Pulau Pinang,20
11/3/2024,Pulau Pinang,40
12/3/2024,Pulau Pinang,25
13/3/2024,Pulau Pinang,25
14/3/2024,Pulau Pinang,51
15/3/2024,Pulau Pinang,21
16/3/2024,Pulau Pinang,11
17/3/2024,Pulau Pinang,7
18/3/2024,Pulau Pinang,73
19/3/2024,Pulau Pinang,33
20/3/2024,Pulau Pinang,87
21/3/2024,Pulau Pinang,35
22/3/2024,Pulau Pinang,31
23/3/2024,Pulau Pinang,5
24/3/2024,Pulau Pinang,32
25/3/2024,Pulau Pinang,56
26/3/2024,Pulau Pinang,52
27/3/2024,Pulau Pinang,34
28/3/2024,Pulau Pinang,8
29/3/2024,Pulau Pinang,18
30/3/2024,Pulau Pinang,9
31/3/2024,Pulau Pinang,28
1/4/2024,Pulau Pinang,28
2/4/2024,Pulau Pinang,56
3/4/2024,Pulau Pinang,73
4/4/2024,Pulau Pinang,24
5/4/2024,Pulau Pinang,23
6/4/2024,Pulau Pinang,11
7/4/2024,Pulau Pinang,44
8/4/2024,Pulau Pinang,23
9/4/2024,Pulau Pinang,6
10/4/2024,Pulau Pinang,2
11/4/2024,Pulau Pinang,3
12/4/2024,Pulau Pinang,10
13/4/2024,Pulau Pinang,7
14/4/2024,Pulau Pinang,4
15/4/2024,Pulau Pinang,26
16/4/2024,Pulau Pinang,17
17/4/2024,Pulau Pinang,40
18/4/2024,Pulau Pinang,54
19/4/2024,Pulau Pinang,37
20/4/2024,Pulau Pinang,7
21/4/2024,Pulau Pinang,9
22/4/2024,Pulau Pinang,28
23/4/2024,Pulau Pinang,76
24/4/2024,Pulau Pinang,63
25/4/2024,Pulau Pinang,86
26/4/2024,Pulau Pinang,55
27/4/2024,Pulau Pinang,5
28/4/2024,Pulau Pinang,9
29/4/2024,Pulau Pinang,35
30/4/2024,Pulau Pinang,29
1/5/2024,Pulau Pinang,3
2/5/2024,Pulau Pinang,43
3/5/2024,Pulau Pinang,75
4/5/2024,Pulau Pinang,62
5/5/2024,Pulau Pinang,69
6/5/2024,Pulau Pinang,85
7/5/2024,Pulau Pinang,75
8/5/2024,Pulau Pinang,54
9/5/2024,Pulau Pinang,46
10/5/2024,Pulau Pinang,32
11/5/2024,Pulau Pinang,18
12/5/2024,Pulau Pinang,6
13/5/2024,Pulau Pinang,19
14/5/2024,Pulau Pinang,32
15/5/2024,Pulau Pinang,19
16/5/2024,Pulau Pinang,55
17/5/2024,Pulau Pinang,72
18/5/2024,Pulau Pinang,11
19/5/2024,Pulau Pinang,3
20/5/2024,Pulau Pinang,32
21/5/2024,Pulau Pinang,31
22/5/2024,Pulau Pinang,9
23/5/2024,Pulau Pinang,43
24/5/2024,Pulau Pinang,24
25/5/2024,Pulau Pinang,23
26/5/2024,Pulau Pinang,14
27/5/2024,Pulau Pinang,48
28/5/2024,Pulau Pinang,25
29/5/2024,Pulau Pinang,23
30/5/2024,Pulau Pinang,31
31/5/2024,Pulau Pinang,46
1/6/2024,Pulau Pinang,15
2/6/2024,Pulau Pinang,7
3/6/2024,Pulau Pinang,7
4/6/2024,Pulau Pinang,31
5/6/2024,Pulau Pinang,38
6/6/2024,Pulau Pinang,74
7/6/2024,Pulau Pinang,49
8/6/2024,Pulau Pinang,9
9/6/2024,Pulau Pinang,1
10/6/2024,Pulau Pinang,73
11/6/2024,Pulau Pinang,89
12/6/2024,Pulau Pinang,30
13/6/2024,Pulau Pinang,35
14/6/2024,Pulau Pinang,60
15/6/2024,Pulau Pinang,9
16/6/2024,Pulau Pinang,6
17/6/2024,Pulau Pinang,2
18/6/2024,Pulau Pinang,16
19/6/2024,Pulau Pinang,34
20/6/2024,Pulau Pinang,31
21/6/2024,Pulau Pinang,37
22/6/2024,Pulau Pinang,10
23/6/2024,Pulau Pinang,2
24/6/2024,Pulau Pinang,23
25/6/2024,Pulau Pinang,53
26/6/2024,Pulau Pinang,26
27/6/2024,Pulau Pinang,48
28/6/2024,Pulau Pinang,39
29/6/2024,Pulau Pinang,16
30/6/2024,Pulau Pinang,1
1/7/2024,Pulau Pinang,30
2/7/2024,Pulau Pinang,35
3/7/2024,Pulau Pinang,25
4/7/2024,Pulau Pinang,49
5/7/2024,Pulau Pinang,51
6/7/2024,Pulau Pinang,14
7/7/2024,Pulau Pinang,4
8/7/2024,Pulau Pinang,11
9/7/2024,Pulau Pinang,35
10/7/2024,Pulau Pinang,53
11/7/2024,Pulau Pinang,64
12/7/2024,Pulau Pinang,52
13/7/2024,Pulau Pinang,6
14/7/2024,Pulau Pinang,10
15/7/2024,Pulau Pinang,56
16/7/2024,Pulau Pinang,77
17/7/2024,Pulau Pinang,46
18/7/2024,Pulau Pinang,67
19/7/2024,Pulau Pinang,52
20/7/2024,Pulau Pinang,26
21/7/2024,Pulau Pinang,25
22/7/2024,Pulau Pinang,66
23/7/2024,Pulau Pinang,46
24/7/2024,Pulau Pinang,42
25/7/2024,Pulau Pinang,71
26/7/2024,Pulau Pinang,70
27/7/2024,Pulau Pinang,32
28/7/2024,Pulau Pinang,33
29/7/2024,Pulau Pinang,59
30/7/2024,Pulau Pinang,59
31/7/2024,Pulau Pinang,42
1/8/2024,Pulau Pinang,50
2/8/2024,Pulau Pinang,60
3/8/2024,Pulau Pinang,16
4/8/2024,Pulau Pinang,10
5/8/2024,Pulau Pinang,99
6/8/2024,Pulau Pinang,94
7/8/2024,Pulau Pinang,28
8/8/2024,Pulau Pinang,77
9/8/2024,Pulau Pinang,61
10/8/2024,Pulau Pinang,20
11/8/2024,Pulau Pinang,6
12/8/2024,Pulau Pinang,67
13/8/2024,Pulau Pinang,64
14/8/2024,Pulau Pinang,53
15/8/2024,Pulau Pinang,51
16/8/2024,Pulau Pinang,59
17/8/2024,Pulau Pinang,12
18/8/2024,Pulau Pinang,6
19/8/2024,Pulau Pinang,59
20/8/2024,Pulau Pinang,72
21/8/2024,Pulau Pinang,64
22/8/2024,Pulau Pinang,77
23/8/2024,Pulau Pinang,55
24/8/2024,Pulau Pinang,53
25/8/2024,Pulau Pinang,43
26/8/2024,Pulau Pinang,44
27/8/2024,Pulau Pinang,36
28/8/2024,Pulau Pinang,58
29/8/2024,Pulau Pinang,35
30/8/2024,Pulau Pinang,38
31/8/2024,Pulau Pinang,15
1/9/2024,Pulau Pinang,11
2/9/2024,Pulau Pinang,38
3/9/2024,Pulau Pinang,24
4/9/2024,Pulau Pinang,24
5/9/2024,Pulau Pinang,46
6/9/2024,Pulau Pinang,52
7/9/2024,Pulau Pinang,8
8/9/2024,Pulau Pinang,20
9/9/2024,Pulau Pinang,33
10/9/2024,Pulau Pinang,29
11/9/2024,Pulau Pinang,45
12/9/2024,Pulau Pinang,23
13/9/2024,Pulau Pinang,50
14/9/2024,Pulau Pinang,13
15/9/2024,Pulau Pinang,3
16/9/2024,Pulau Pinang,4
17/9/2024,Pulau Pinang,26
18/9/2024,Pulau Pinang,37
19/9/2024,Pulau Pinang,34
20/9/2024,Pulau Pinang,44
21/9/2024,Pulau Pinang,13
22/9/2024,Pulau Pinang,1
23/9/2024,Pulau Pinang,69
24/9/2024,Pulau Pinang,72
25/9/2024,Pulau Pinang,34
26/9/2024,Pulau Pinang,54
27/9/2024,Pulau Pinang,60
28/9/2024,Pulau Pinang,21
29/9/2024,Pulau Pinang,7
30/9/2024,Pulau Pinang,36
1/10/2024,Pulau Pinang,64
2/10/2024,Pulau Pinang,35
3/10/2024,Pulau Pinang,71
4/10/2024,Pulau Pinang,41
5/10/2024,Pulau Pinang,69
6/10/2024,Pulau Pinang,3
7/10/2024,Pulau Pinang,40
8/10/2024,Pulau Pinang,35
9/10/2024,Pulau Pinang,34
10/10/2024,Pulau Pinang,42
11/10/2024,Pulau Pinang,53
12/10/2024,Pulau Pinang,9
13/10/2024,Pulau Pinang,11
14/10/2024,Pulau Pinang,61
15/10/2024,Pulau Pinang,65
16/10/2024,Pulau Pinang,41
17/10/2024,Pulau Pinang,63
18/10/2024,Pulau Pinang,63
19/10/2024,Pulau Pinang,17
20/10/2024,Pulau Pinang,3
21/10/2024,Pulau Pinang,43
22/10/2024,Pulau Pinang,31
23/10/2024,Pulau Pinang,35
24/10/2024,Pulau Pinang,45
25/10/2024,Pulau Pinang,66
26/10/2024,Pulau Pinang,17
27/10/2024,Pulau Pinang,10
28/10/2024,Pulau Pinang,39
29/10/2024,Pulau Pinang,43
30/10/2024,Pulau Pinang,22
31/10/2024,Pulau Pinang,6
1/11/2024,Pulau Pinang,43
2/11/2024,Pulau Pinang,7
3/11/2024,Pulau Pinang,7
4/11/2024,Pulau Pinang,30
5/11/2024,Pulau Pinang,51
6/11/2024,Pulau Pinang,53
7/11/2024,Pulau Pinang,68
8/11/2024,Pulau Pinang,49
